     n      m             Cnm             Snm 
    34      5   -4.344631E-09    2.637415E-09 
    34      6   -7.342642E-10    6.671762E-09 
    34      7    2.126882E-09   -6.910690E-09 
    34      8   -7.515506E-09    6.166162E-09 
    34      9    2.292082E-11   -2.171870E-10 
    34     10   -9.526981E-09    1.810405E-09 
    34     11   -1.563320E-09   -8.400906E-10 
    34     12    1.486268E-08   -4.157899E-09 
    34     13   -3.384187E-09    1.609092E-09 
    34     14   -2.607063E-09    9.736551E-09 
    34     15    4.718058E-10    6.005512E-09 
    34     16   -1.995625E-09   -2.153612E-09 
    34     17   -4.007171E-09    2.716377E-09 
    34     18   -1.370029E-08   -5.462603E-09 
    34     19   -3.390501E-09    6.543257E-09 
    34     20    3.817956E-09   -9.820301E-09 
    34     21   -1.949884E-09   -6.848998E-09 
    34     22   -3.174167E-09    3.667081E-09 
    34     23   -1.001010E-09   -1.230888E-08 
    34     24    8.036993E-09    3.614470E-09 
    34     25    8.476900E-09   -1.017129E-08 
    34     26    3.613390E-09   -1.310344E-08 
    34     27    1.270492E-08   -3.969746E-09 
    34     28   -6.553100E-10   -1.996039E-08 
    34     29    6.668292E-09   -4.254761E-09 
    34     30   -2.073979E-08   -9.227549E-10 
    34     31   -4.774903E-09   -1.976025E-09 
    34     32    8.932509E-09    1.817816E-09 
    34     33    1.402123E-08    4.300638E-09 
    34     34   -8.766483E-09    1.627332E-09 
    35      0    7.765453E-09    7.765453E-09 
    35      1   -1.254391E-08   -1.007982E-08 
    35      2   -1.507526E-08    7.118046E-09 
    35      3    1.552114E-09    2.290438E-09 
    35      4   -2.550727E-09    1.071881E-08 
    35      5   -7.969075E-09   -1.111857E-08 
    35      6    6.208939E-09    9.381399E-09 
    35      7   -3.207146E-09    2.341227E-09 
    35      8    1.503051E-09    9.658658E-09 
    35      9   -1.402992E-09   -2.227332E-10 
    35     10   -2.286819E-09    1.080032E-08 
    35     11    2.193292E-09   -3.383409E-09 
    35     12    8.941370E-09   -7.201383E-09 
    35     13   -1.952515E-09    4.067608E-09 
    35     14   -6.438637E-09   -6.588172E-09 
    35     15   -1.420635E-08    8.685140E-09 
    35     16   -5.954493E-09   -7.405816E-09 
    35     17    1.124986E-09   -9.676186E-09 
    35     18   -5.221009E-09   -1.097992E-08 
    35     19   -1.282129E-09   -3.487864E-09 
    35     20    1.132195E-09   -4.585162E-10 
    35     21    1.265635E-08   -4.853478E-10 
    35     22    6.508865E-09    5.946194E-09 
    35     23   -8.495547E-09   -2.431396E-09 
    35     24    2.791926E-09    5.311303E-09 
    35     25    7.278996E-09    1.744576E-09 
    35     26   -4.422961E-09    4.433592E-09 
    35     27    1.107216E-08   -1.340535E-08 
    35     28    7.438306E-09   -1.514989E-08 
    35     29    7.485491E-09    3.164836E-09 
    35     30   -4.428321E-09    2.882170E-09 
    35     31    7.856675E-09    3.610063E-09 
    35     32   -3.460315E-09   -8.304626E-09 
    35     33    5.632984E-09   -3.187667E-09 
    35     34   -7.831464E-10    2.792704E-09 
    35     35   -5.965303E-09   -5.051892E-09 
    36      0   -3.654799E-09   -3.654799E-09 
    36      1    4.675745E-11    6.409465E-09 
    36      2   -3.747204E-09   -2.876457E-09 
    36      3   -2.122909E-09   -1.803673E-08 
    36      4    4.930543E-09    5.116455E-10 
    36      5   -8.616582E-09   -2.476172E-10 
    36      6    1.073227E-08   -3.084608E-09 
    36      7    4.196871E-09    6.769010E-09 
    36      8    6.232600E-09   -4.551838E-09 
    36      9    1.614114E-09   -1.030880E-09 
    36     10    2.135073E-09    6.398816E-09 
    36     11   -3.854599E-09    4.018442E-09 
    36     12    2.161003E-10   -1.057111E-08 
    36     13   -7.794748E-09    6.973941E-09 
    36     14   -1.170788E-08   -5.281115E-09 
    36     15    1.896759E-09    4.022174E-09 
    36     16    2.039974E-09    4.395331E-10 
    36     17    5.429554E-09   -8.781992E-09 
    36     18    2.036289E-09    4.715879E-09 
    36     19   -5.885632E-09   -6.372374E-09 
    36     20   -6.109818E-09    2.392586E-09 
    36     21    1.108260E-08   -6.206807E-09 
    36     22    3.171330E-09    1.161439E-09 
    36     23    8.415479E-11    2.743530E-09 
    36     24    1.450865E-09   -4.655606E-09 
    36     25    4.849988E-09    1.617815E-08 
    36     26    4.060799E-09    9.866967E-09 
    36     27   -7.623804E-09    9.027621E-09 
    36     28    2.091218E-09   -4.133826E-09 
    36     29    1.473957E-09   -1.397899E-10 
    36     30   -1.023233E-08    6.565849E-09 
    36     31   -8.714269E-09   -5.334348E-09 
    36     32    1.302763E-08    2.157318E-09 
    36     33    3.373492E-09   -3.873277E-09 
    36     34   -8.964689E-09    4.130034E-09 
    36     35    1.827504E-10   -1.261520E-08 
    36     36    4.975319E-09   -5.799705E-09 
    37      0   -5.710007E-09   -5.710007E-09 
    37      1   -6.958385E-09   -1.289130E-09 
    37      2   -2.168625E-09   -1.162784E-08 
    37      3   -5.812864E-09   -7.823649E-11 
    37      4    5.186397E-09    2.184820E-09 
    37      5   -9.301960E-09    1.823676E-10 
    37      6   -1.429447E-09    8.674126E-09 
    37      7    7.102128E-09    8.567748E-09 
    37      8   -3.326893E-09   -3.686157E-09 
    37      9    3.913879E-09   -1.754059E-10 
    37     10    4.696166E-09    2.110635E-09 
    37     11   -1.541750E-09    4.104471E-09 
    37     12   -1.596383E-09   -5.027115E-09 
    37     13   -1.096591E-09   -7.069602E-09 
    37     14   -4.100454E-09   -1.904365E-10 
    37     15    9.468121E-09   -8.590279E-10 
    37     16    3.180957E-09    1.408274E-08 
    37     17    5.786030E-09   -3.340978E-09 
    37     18    2.192332E-09    3.317906E-09 
    37     19   -6.525463E-09    1.647488E-10 
    37     20   -7.130484E-09   -1.446709E-09 
    37     21    1.217852E-09   -1.297326E-09 
    37     22    6.650842E-09    5.494922E-10 
    37     23   -1.206256E-09    3.861290E-09 
    37     24   -8.765145E-09   -9.416178E-09 
    37     25    6.676206E-09   -2.729249E-09 
    37     26    5.149948E-09    1.095291E-08 
    37     27   -5.704687E-09    4.870675E-09 
    37     28    1.240540E-08    4.044432E-09 
    37     29    4.614719E-09    6.165702E-09 
    37     30   -8.562115E-09    1.217451E-08 
    37     31    3.350394E-09   -9.219088E-09 
    37     32   -1.003332E-10    4.280983E-09 
    37     33    2.517491E-09   -1.622685E-08 
    37     34    2.324948E-09    5.042768E-10 
    37     35   -1.021426E-08   -8.800937E-09 
    37     36   -4.042658E-09   -4.394295E-09 
    37     37    5.572587E-09   -4.086074E-09 
    38      0   -2.426621E-09   -2.426621E-09 
    38      1    5.091000E-09    3.143122E-09 
    38      2    7.505333E-09   -1.190859E-09 
    38      3   -1.330140E-09   -4.715029E-10 
    38      4    6.246005E-09   -4.592182E-09 
    38      5   -9.734964E-09    9.265391E-09 
    38      6   -1.262374E-08    2.883311E-09 
    38      7    2.072229E-09   -1.082622E-09 
    38      8    3.904075E-09    6.163580E-09 
    38      9    3.729300E-09   -3.053683E-09 
    38     10   -2.785212E-09   -5.569369E-09 
    38     11    1.753423E-09    7.418119E-09 
    38     12   -3.807129E-09   -7.519960E-09 
    38     13    2.470109E-09   -1.145920E-08 
    38     14   -7.776774E-09    3.965993E-09 
    38     15    2.669330E-09   -2.628944E-09 
    38     16   -6.050477E-09    1.001697E-08 
    38     17    2.779525E-09    4.323261E-09 
    38     18    9.082388E-09   -1.621444E-09 
    38     19    1.166428E-09   -4.243056E-12 
    38     20    4.630500E-09   -2.753938E-09 
    38     21   -1.032075E-09    3.457842E-09 
    38     22    1.180451E-09    7.609021E-09 
    38     23   -1.538415E-09    5.868676E-09 
    38     24   -1.344255E-08    1.644850E-09 
    38     25   -3.689124E-09   -3.107287E-09 
    38     26   -2.066792E-09    5.399986E-09 
    38     27   -2.335933E-09    9.005008E-09 
    38     28   -5.419295E-09   -4.762330E-09 
    38     29    6.152392E-09    2.756263E-09 
    38     30   -9.210952E-11    2.014040E-09 
    38     31    4.021745E-09   -8.776309E-09 
    38     32    7.932482E-09    1.458546E-09 
    38     33    3.135914E-09    1.417185E-08 
    38     34   -9.437773E-09    3.520664E-09 
    38     35    5.066376E-09    2.298642E-09 
    38     36    8.815145E-10   -1.232408E-09 
    38     37   -3.828252E-09    2.283644E-09 
    38     38    2.808267E-09   -2.829009E-09 
    39      0    1.292417E-09    1.292417E-09 
    39      1   -4.428966E-09    8.312267E-09 
    39      2    3.063240E-09    7.076352E-09 
    39      3   -4.897754E-09    6.062423E-09 
    39      4   -4.340407E-09   -4.701409E-09 
    39      5    4.633888E-09    2.426469E-09 
    39      6   -2.693663E-09    2.457328E-09 
    39      7    2.368540E-09   -1.098883E-09 
    39      8    2.785596E-10    1.260585E-08 
    39      9    7.283854E-09    5.271590E-09 
    39     10    2.648995E-09    6.748626E-10 
    39     11    1.253763E-08   -2.257352E-09 
    39     12   -3.404877E-09    7.893832E-09 
    39     13   -5.022383E-10   -6.418162E-09 
    39     14   -2.906959E-09    2.411853E-09 
    39     15   -5.682295E-09   -7.940576E-10 
    39     16    9.154603E-10   -2.598226E-09 
    39     17   -1.420308E-09   -1.663110E-09 
    39     18    1.822146E-09    5.095744E-10 
    39     19    5.050352E-09    6.455900E-09 
    39     20    2.515645E-10   -9.009637E-09 
    39     21   -4.517511E-09    1.104119E-09 
    39     22   -6.368189E-09   -9.997434E-10 
    39     23   -2.814941E-09    5.765416E-09 
    39     24   -9.773335E-09    7.997566E-09 
    39     25   -5.665552E-09   -5.530477E-09 
    39     26   -3.709796E-09    7.812667E-09 
    39     27   -7.923705E-09   -2.560229E-09 
    39     28   -3.433414E-09   -1.054348E-08 
    39     29   -5.835032E-10   -3.098700E-09 
    39     30    4.319665E-09   -1.055106E-08 
    39     31    1.312258E-09   -1.121688E-08 
    39     32    3.234982E-09    4.371081E-09 
    39     33   -5.839586E-09    3.190801E-09 
    39     34   -1.456274E-09    3.303882E-09 
    39     35   -1.387993E-08    2.517464E-09 
    39     36    4.521872E-09   -3.499720E-09 
    39     37    8.724088E-10   -5.070856E-09 
    39     38   -9.439895E-10    7.550588E-09 
    39     39   -1.192359E-10    1.963322E-09 
    40      0   -6.218784E-09   -6.218784E-09 
    40      1    3.807172E-09   -1.150040E-09 
    40      2   -1.120150E-09    4.454996E-10 
    40      3   -1.174700E-09   -2.478555E-09 
    40      4    6.660527E-09   -7.629166E-09 
    40      5    1.231255E-08    1.135979E-09 
    40      6   -1.472609E-09    3.090842E-09 
    40      7   -2.132407E-10    1.580931E-09 
    40      8    6.112416E-09    4.646302E-09 
    40      9   -3.089042E-09    9.339438E-10 
    40     10   -5.194913E-09    3.379131E-09 
    40     11    4.470387E-09   -3.562722E-09 
    40     12    7.094112E-09    1.359534E-09 
    40     13   -3.077615E-09   -5.813898E-09 
    40     14   -1.242008E-09    1.127003E-09 
    40     15   -5.066403E-09   -1.776832E-09 
    40     16   -1.449938E-09   -3.851340E-09 
    40     17    5.446535E-10    1.359079E-10 
    40     18   -9.797351E-10    9.689923E-10 
    40     19   -2.017411E-09   -3.383977E-10 
    40     20   -7.795059E-09    7.628942E-09 
    40     21   -3.482502E-09   -5.495059E-10 
    40     22   -1.357947E-08   -1.576132E-08 
    40     23   -2.609411E-11   -1.292380E-08 
    40     24    4.240786E-09    3.113673E-09 
    40     25    7.504163E-10   -3.519495E-09 
    40     26    7.206329E-09   -4.626970E-09 
    40     27   -1.368179E-09    2.219132E-09 
    40     28    2.257824E-09    6.906105E-09 
    40     29    2.166284E-09    2.636214E-09 
    40     30   -9.029929E-11    9.449092E-10 
    40     31   -6.204595E-09   -1.100355E-09 
    40     32   -1.913706E-09   -5.800575E-09 
    40     33   -1.432836E-09   -1.321244E-09 
    40     34    8.405498E-10    1.512529E-09 
    40     35    7.253071E-09   -8.394131E-09 
    40     36    3.654656E-09    6.423119E-09 
    40     37   -5.446780E-09    1.301356E-09 
    40     38    3.750439E-10    4.102076E-09 
    40     39    6.466332E-09    3.963752E-09 
    40     40   -1.777779E-09    6.033462E-10 
    41      0   -3.241888E-09   -3.241888E-09 
    41      1   -7.143501E-09   -3.293733E-09 
    41      2    3.612746E-09    3.351619E-09 
    41      3    3.939168E-09    3.144620E-09 
    41      4   -1.647523E-09    3.731615E-09 
    41      5    4.601529E-09   -3.022739E-09 
    41      6    2.517017E-09    1.506697E-09 
    41      7   -7.097883E-10    2.653768E-09 
    41      8   -1.606691E-09   -4.546161E-09 
    41      9   -1.676845E-09    4.814533E-09 
    41     10    5.728557E-09    1.483553E-09 
    41     11    2.577476E-09   -5.754578E-09 
    41     12    4.718762E-09    8.492164E-11 
    41     13   -1.519223E-09    6.410949E-09 
    41     14    4.152974E-09   -3.739468E-10 
    41     15   -9.735433E-10    1.550500E-09 
    41     16   -3.499582E-10   -4.508059E-09 
    41     17   -1.942677E-09    2.218767E-09 
    41     18   -2.681591E-09    4.270567E-09 
    41     19   -2.047642E-09   -1.324260E-09 
    41     20   -1.878977E-09   -6.634538E-10 
    41     21   -2.203776E-09   -3.021610E-09 
    41     22   -1.014614E-08   -2.381180E-09 
    41     23    4.881861E-10   -1.398125E-08 
    41     24    6.437015E-09   -2.113235E-09 
    41     25    1.473499E-10    2.837879E-09 
    41     26    6.137437E-09   -8.229984E-09 
    41     27    1.816543E-09   -7.537751E-10 
    41     28   -1.688484E-09   -4.897739E-09 
    41     29   -5.051275E-09    5.811587E-09 
    41     30    2.136261E-09   -7.985270E-10 
    41     31    1.081222E-08    5.546966E-10 
    41     32   -2.236697E-09    4.038147E-09 
    41     33   -1.964403E-09    1.075222E-08 
    41     34   -2.742480E-09    4.867814E-09 
    41     35   -1.385033E-08    4.122317E-09 
    41     36    2.656946E-09   -2.996526E-09 
    41     37    6.411856E-10   -1.018524E-08 
    41     38   -1.055773E-08   -1.533823E-09 
    41     39   -5.512059E-09   -2.604143E-09 
    41     40    3.952789E-09   -4.779991E-09 
    41     41    4.141706E-09    5.794039E-09 
    42      0   -2.207240E-09   -2.207240E-09 
    42      1   -2.274458E-09   -3.781417E-10 
    42      2   -3.814730E-09   -2.884584E-09 
    42      3   -3.636272E-11    9.946686E-09 
    42      4    7.109765E-09    1.424753E-09 
    42      5   -9.628760E-09   -3.357855E-09 
    42      6    3.482553E-09   -1.217662E-09 
    42      7    4.074170E-09   -3.255176E-09 
    42      8    7.726117E-10    8.190390E-10 
    42      9   -6.897993E-10    1.624995E-09 
    42     10    3.434116E-09    5.455228E-09 
    42     11    1.195839E-09    1.931236E-09 
    42     12    3.945695E-09   -1.009147E-08 
    42     13    7.155934E-10    4.246718E-09 
    42     14   -7.045913E-09    5.461051E-09 
    42     15   -1.089807E-09    7.352389E-09 
    42     16    4.174836E-09   -2.805549E-09 
    42     17   -1.645453E-09   -3.210594E-09 
    42     18   -1.214939E-08    1.842146E-09 
    42     19   -2.823603E-09   -5.737797E-09 
    42     20    6.651436E-09    8.146990E-10 
    42     21    4.488625E-10   -4.513398E-09 
    42     22    9.968954E-10   -3.487041E-09 
    42     23   -4.310220E-09   -4.655737E-09 
    42     24    4.663119E-09    1.333209E-09 
    42     25   -4.080975E-09    4.316330E-09 
    42     26   -2.512858E-09   -6.362357E-09 
    42     27    6.755180E-09   -2.332114E-09 
    42     28   -5.050888E-09    2.172080E-09 
    42     29   -5.916589E-09   -2.714757E-09 
    42     30    3.367509E-09    6.974161E-10 
    42     31    6.091921E-09    4.593991E-09 
    42     32    7.032984E-09    5.165023E-09 
    42     33    6.387441E-09    6.345481E-09 
    42     34    3.005606E-09    1.128111E-08 
    42     35   -5.514690E-09    2.010782E-10 
    42     36    4.631078E-09   -5.389871E-09 
    42     37   -7.023180E-09    3.264994E-09 
    42     38    2.505123E-09   -1.305062E-08 
    42     39    4.309238E-09    9.851120E-09 
    42     40    1.462889E-09   -2.849420E-09 
    42     41    5.113554E-10   -4.311174E-11 
    42     42   -6.491507E-09    2.829080E-09 
    43      0    6.461419E-09    6.461419E-09 
    43      1   -4.891090E-09    4.191819E-09 
    43      2   -9.441829E-09   -1.347665E-09 
    43      3    5.112326E-10   -1.450263E-10 
    43      4    1.832121E-09    9.162723E-10 
    43      5   -8.879548E-09    6.490389E-09 
    43      6    6.275553E-09    9.547110E-11 
    43      7   -1.446528E-09    5.791882E-09 
    43      8   -5.626631E-10   -3.648767E-10 
    43      9   -1.431567E-09   -6.170430E-09 
    43     10   -3.538198E-10    1.419282E-09 
